leto,drzava,starostna skupina,spol,vrednost,odstotek
2019,EU28,16-24,ženske,50 - 99,30
2019,EU28,25-54,moški,50 - 99,20
2019,EU28,25-54,ženske,50 - 99,23
2019,EU28,55-74,moški,50 - 99,25
2019,EU28,55-74,ženske,50 - 99,27
2019,Belgija,skupaj,skupaj,50 - 99,19
2019,Belgija,16-24,skupaj,50 - 99,23
2019,Belgija,25-54,skupaj,50 - 99,18
2019,Belgija,55-74,skupaj,50 - 99,20
2019,Belgija,16-24,moški,50 - 99,28
2019,Belgija,16-24,ženske,50 - 99,18
2019,Belgija,25-54,moški,50 - 99,17
2019,Belgija,25-54,ženske,50 - 99,20
2019,Belgija,55-74,moški,50 - 99,17
2019,Belgija,55-74,ženske,50 - 99,24
2019,Bolgarija,skupaj,skupaj,50 - 99,36
2019,Bolgarija,16-24,skupaj,50 - 99,40
2019,Bolgarija,25-54,skupaj,50 - 99,36
2019,Bolgarija,55-74,skupaj,50 - 99,25
2019,Bolgarija,16-24,moški,50 - 99,42
2019,Bolgarija,16-24,ženske,50 - 99,39
2019,Bolgarija,25-54,moški,50 - 99,35
2019,Bolgarija,25-54,ženske,50 - 99,37
2019,Bolgarija,55-74,moški,50 - 99,24
2019,Bolgarija,55-74,ženske,50 - 99,26
2019,Češka,skupaj,skupaj,50 - 99,26
2019,Češka,16-24,skupaj,50 - 99,31
2019,Češka,25-54,skupaj,50 - 99,26
2019,Češka,55-74,skupaj,50 - 99,22
2019,Češka,16-24,moški,50 - 99,27
2019,Češka,16-24,ženske,50 - 99,35
2019,Češka,25-54,moški,50 - 99,25
2019,Češka,25-54,ženske,50 - 99,27
2019,Češka,55-74,moški,50 - 99,20
2019,Češka,55-74,ženske,50 - 99,24
2019,Danska,skupaj,skupaj,50 - 99,17
2019,Danska,16-24,skupaj,50 - 99,23
2019,Danska,25-54,skupaj,50 - 99,14
2019,Danska,55-74,skupaj,50 - 99,21
2019,Danska,16-24,moški,50 - 99,18
2019,Danska,16-24,ženske,50 - 99,26
2019,Danska,25-54,moški,50 - 99,13
2019,Danska,25-54,ženske,50 - 99,15
2019,Danska,55-74,moški,50 - 99,19
2019,Danska,55-74,ženske,50 - 99,23
2019,Nemčija,skupaj,skupaj,50 - 99,24
2019,Nemčija,16-24,skupaj,50 - 99,31
2019,Nemčija,25-54,skupaj,50 - 99,21
2019,Nemčija,55-74,skupaj,50 - 99,29
2019,Nemčija,16-24,moški,50 - 99,30
2019,Nemčija,16-24,ženske,50 - 99,32
2019,Nemčija,25-54,moški,50 - 99,20
2019,Nemčija,25-54,ženske,50 - 99,22
2019,Nemčija,55-74,moški,50 - 99,26
2019,Nemčija,55-74,ženske,50 - 99,31
2019,Estonija,skupaj,skupaj,50 - 99,18
2019,Estonija,16-24,skupaj,50 - 99,22
2019,Estonija,25-54,skupaj,50 - 99,17
2019,Estonija,55-74,skupaj,50 - 99,16
2019,Estonija,16-24,moški,50 - 99,18
2019,Estonija,16-24,ženske,50 - 99,26
2019,Estonija,25-54,moški,50 - 99,18
2019,Estonija,25-54,ženske,50 - 99,17
2019,Estonija,55-74,moški,50 - 99,11
2019,Estonija,55-74,ženske,50 - 99,20
2019,Irska,skupaj,skupaj,50 - 99,22
2019,Irska,16-24,skupaj,50 - 99,34
2019,Irska,25-54,skupaj,50 - 99,19
2019,Irska,55-74,skupaj,50 - 99,25
2019,Irska,16-24,moški,50 - 99,35
2019,Irska,16-24,ženske,50 - 99,32
2019,Irska,25-54,moški,50 - 99,18
2019,Irska,25-54,ženske,50 - 99,20
2019,Irska,55-74,moški,50 - 99,21
2019,Irska,55-74,ženske,50 - 99,29
2019,Grčija,skupaj,skupaj,50 - 99,29
2019,Grčija,16-24,skupaj,50 - 99,29
2019,Grčija,25-54,skupaj,50 - 99,28
2019,Grčija,55-74,skupaj,50 - 99,33
2019,Grčija,16-24,moški,50 - 99,23
2019,Grčija,16-24,ženske,50 - 99,35
2019,Grčija,25-54,moški,50 - 99,21
2019,Grčija,25-54,ženske,50 - 99,35
2019,Grčija,55-74,moški,50 - 99,34
2019,Grčija,55-74,ženske,50 - 99,31
2019,Španija,skupaj,skupaj,50 - 99,28
2019,Španija,16-24,skupaj,50 - 99,30
2019,Španija,25-54,skupaj,50 - 99,28
2019,Španija,55-74,skupaj,50 - 99,25
2019,Španija,16-24,moški,50 - 99,29
2019,Španija,16-24,ženske,50 - 99,31
2019,Španija,25-54,moški,50 - 99,25
2019,Španija,25-54,ženske,50 - 99,31
2019,Španija,55-74,moški,50 - 99,24
2019,Španija,55-74,ženske,50 - 99,27
2019,Francija,skupaj,skupaj,50 - 99,28
2019,Francija,16-24,skupaj,50 - 99,30
2019,Francija,25-54,skupaj,50 - 99,27
2019,Francija,55-74,skupaj,50 - 99,31
2019,Francija,16-24,moški,50 - 99,27
2019,Francija,16-24,ženske,50 - 99,33
2019,Francija,25-54,moški,50 - 99,24
2019,Francija,25-54,ženske,50 - 99,29
2019,Francija,55-74,moški,50 - 99,29
2019,Francija,55-74,ženske,50 - 99,33
2019,Hrvaška,skupaj,skupaj,50 - 99,22
2019,Hrvaška,16-24,skupaj,50 - 99,28
2019,Hrvaška,25-54,skupaj,50 - 99,20
2019,Hrvaška,55-74,skupaj,50 - 99,18
2019,Hrvaška,16-24,moški,50 - 99,29
2019,Hrvaška,16-24,ženske,50 - 99,28
2019,Hrvaška,25-54,moški,50 - 99,17
2019,Hrvaška,25-54,ženske,50 - 99,24
2019,Hrvaška,55-74,moški,50 - 99,16
2019,Hrvaška,55-74,ženske,50 - 99,22
2019,Italija,skupaj,skupaj,50 - 99,34
2019,Italija,16-24,skupaj,50 - 99,35
2019,Italija,25-54,skupaj,50 - 99,34
2019,Italija,55-74,skupaj,50 - 99,34
2019,Italija,16-24,moški,50 - 99,35
2019,Italija,16-24,ženske,50 - 99,36
2019,Italija,25-54,moški,50 - 99,33
2019,Italija,25-54,ženske,50 - 99,34
2019,Italija,55-74,moški,50 - 99,33
2019,Italija,55-74,ženske,50 - 99,37
2019,Ciper,skupaj,skupaj,50 - 99,25
2019,Ciper,16-24,skupaj,50 - 99,32
2019,Ciper,25-54,skupaj,50 - 99,23
2019,Ciper,55-74,skupaj,50 - 99,24
2019,Ciper,16-24,moški,50 - 99,31
2019,Ciper,16-24,ženske,50 - 99,33
2019,Ciper,25-54,moški,50 - 99,23
2019,Ciper,25-54,ženske,50 - 99,24
2019,Ciper,55-74,moški,50 - 99,21
2019,Ciper,55-74,ženske,50 - 99,28
2019,Latvija,skupaj,skupaj,50 - 99,25
2019,Latvija,16-24,skupaj,50 - 99,27
2019,Latvija,25-54,skupaj,50 - 99,25
2019,Latvija,55-74,skupaj,50 - 99,28
2019,Latvija,16-24,moški,50 - 99,29
2019,Latvija,16-24,ženske,50 - 99,24
2019,Latvija,25-54,moški,50 - 99,22
2019,Latvija,25-54,ženske,50 - 99,27
2019,Latvija,55-74,moški,50 - 99,26
2019,Latvija,55-74,ženske,50 - 99,31
2019,Litva,skupaj,skupaj,50 - 99,29
2019,Litva,16-24,skupaj,50 - 99,31
2019,Litva,25-54,skupaj,50 - 99,28
2019,Litva,55-74,skupaj,50 - 99,29
2019,Litva,16-24,moški,50 - 99,27
2019,Litva,16-24,ženske,50 - 99,35
2019,Litva,25-54,moški,50 - 99,27
2019,Litva,25-54,ženske,50 - 99,29
2019,Litva,55-74,moški,50 - 99,26
2019,Litva,55-74,ženske,50 - 99,31
2019,Luksemburg,skupaj,skupaj,50 - 99,16
2019,Luksemburg,16-24,skupaj,50 - 99,26
2019,Luksemburg,25-54,skupaj,50 - 99,13
2019,Luksemburg,55-74,skupaj,50 - 99,19
2019,Luksemburg,16-24,moški,50 - 99,25
2019,Luksemburg,16-24,ženske,50 - 99,26
2019,Luksemburg,25-54,moški,50 - 99,12
2019,Luksemburg,25-54,ženske,50 - 99,14
2019,Luksemburg,55-74,moški,50 - 99,14
2019,Luksemburg,55-74,ženske,50 - 99,24
2019,Madžarska,skupaj,skupaj,50 - 99,29
2019,Madžarska,16-24,skupaj,50 - 99,31
2019,Madžarska,25-54,skupaj,50 - 99,29
2019,Madžarska,55-74,skupaj,50 - 99,28
2019,Madžarska,16-24,moški,50 - 99,29
2019,Madžarska,16-24,ženske,50 - 99,35
2019,Madžarska,25-54,moški,50 - 99,24
2019,Madžarska,25-54,ženske,50 - 99,33
2019,Madžarska,55-74,moški,50 - 99,26
2019,Madžarska,55-74,ženske,50 - 99,30
2019,Malta,skupaj,skupaj,50 - 99,25
2019,Malta,16-24,skupaj,50 - 99,28
2019,Malta,25-54,skupaj,50 - 99,23
2019,Malta,55-74,skupaj,50 - 99,27
2019,Malta,16-24,moški,50 - 99,20
2019,Malta,16-24,ženske,50 - 99,37
2019,Malta,25-54,moški,50 - 99,22
2019,Malta,25-54,ženske,50 - 99,25
2019,Malta,55-74,moški,50 - 99,30
2019,Malta,55-74,ženske,50 - 99,22
2019,Nizozemska,skupaj,skupaj,50 - 99,22
2019,Nizozemska,16-24,skupaj,50 - 99,26
2019,Nizozemska,25-54,skupaj,50 - 99,19
2019,Nizozemska,55-74,skupaj,50 - 99,26
2019,Nizozemska,16-24,moški,50 - 99,21
2019,Nizozemska,16-24,ženske,50 - 99,30
2019,Nizozemska,25-54,moški,50 - 99,16
2019,Nizozemska,25-54,ženske,50 - 99,21
2019,Nizozemska,55-74,moški,50 - 99,26
2019,Nizozemska,55-74,ženske,50 - 99,27
2019,Avstrija,skupaj,skupaj,50 - 99,11
2019,Avstrija,16-24,skupaj,50 - 99,16
2019,Avstrija,25-54,skupaj,50 - 99,10
2019,Avstrija,55-74,skupaj,50 - 99,12
2019,Avstrija,16-24,moški,50 - 99,19
2019,Avstrija,16-24,ženske,50 - 99,14
2019,Avstrija,25-54,moški,50 - 99,10
2019,Avstrija,25-54,ženske,50 - 99,9
2019,Avstrija,55-74,moški,50 - 99,10
2019,Avstrija,55-74,ženske,50 - 99,15
2019,Poljska,skupaj,skupaj,50 - 99,23
2019,Poljska,16-24,skupaj,50 - 99,25
2019,Poljska,25-54,skupaj,50 - 99,22
2019,Poljska,55-74,skupaj,50 - 99,21
2019,Poljska,16-24,moški,50 - 99,24
2019,Poljska,16-24,ženske,50 - 99,26
2019,Poljska,25-54,moški,50 - 99,19
2019,Poljska,25-54,ženske,50 - 99,25
2019,Poljska,55-74,moški,50 - 99,19
2019,Poljska,55-74,ženske,50 - 99,24
2019,Portugalska,skupaj,skupaj,50 - 99,28
2019,Portugalska,16-24,skupaj,50 - 99,32
2019,Portugalska,25-54,skupaj,50 - 99,26
2019,Portugalska,55-74,skupaj,50 - 99,34
2019,Portugalska,16-24,moški,50 - 99,34
2019,Portugalska,16-24,ženske,50 - 99,30
2019,Portugalska,25-54,moški,50 - 99,23
2019,Portugalska,25-54,ženske,50 - 99,29
2019,Portugalska,55-74,moški,50 - 99,35
2019,Portugalska,55-74,ženske,50 - 99,32
2019,Romunija,skupaj,skupaj,50 - 99,41
2019,Romunija,16-24,skupaj,50 - 99,48
2019,Romunija,25-54,skupaj,50 - 99,39
2019,Romunija,55-74,skupaj,50 - 99,42
2019,Romunija,16-24,moški,50 - 99,45
2019,Romunija,16-24,ženske,50 - 99,52
2019,Romunija,25-54,moški,50 - 99,36
2019,Romunija,25-54,ženske,50 - 99,42
2019,Romunija,55-74,moški,50 - 99,43
2019,Romunija,55-74,ženske,50 - 99,41
2019,Slovenija,skupaj,skupaj,50 - 99,28
2019,Slovenija,16-24,skupaj,50 - 99,25
2019,Slovenija,25-54,skupaj,50 - 99,27
2019,Slovenija,55-74,skupaj,50 - 99,34
2019,Slovenija,16-24,moški,50 - 99,28
2019,Slovenija,16-24,ženske,50 - 99,22
2019,Slovenija,25-54,moški,50 - 99,25
2019,Slovenija,25-54,ženske,50 - 99,29
2019,Slovenija,55-74,moški,50 - 99,27
2019,Slovenija,55-74,ženske,50 - 99,43
2019,Slovaška,skupaj,skupaj,50 - 99,32
2019,Slovaška,16-24,skupaj,50 - 99,38
2019,Slovaška,25-54,skupaj,50 - 99,31
2019,Slovaška,55-74,skupaj,50 - 99,33
2019,Slovaška,16-24,moški,50 - 99,37
2019,Slovaška,16-24,ženske,50 - 99,39
2019,Slovaška,25-54,moški,50 - 99,29
2019,Slovaška,25-54,ženske,50 - 99,33
2019,Slovaška,55-74,moški,50 - 99,40
2019,Slovaška,55-74,ženske,50 - 99,25
2019,Finska,skupaj,skupaj,50 - 99,7
2019,Finska,16-24,skupaj,50 - 99,11
2019,Finska,25-54,skupaj,50 - 99,6
2019,Finska,55-74,skupaj,50 - 99,10
2019,Finska,16-24,moški,50 - 99,10
2019,Finska,16-24,ženske,50 - 99,13
2019,Finska,25-54,moški,50 - 99,5
2019,Finska,25-54,ženske,50 - 99,6
2019,Finska,55-74,moški,50 - 99,8
2019,Finska,55-74,ženske,50 - 99,12
2019,Švedska,skupaj,skupaj,50 - 99,18
2019,Švedska,16-24,skupaj,50 - 99,27
2019,Švedska,25-54,skupaj,50 - 99,14
2019,Švedska,55-74,skupaj,50 - 99,22
2019,Švedska,16-24,moški,50 - 99,32
2019,Švedska,16-24,ženske,50 - 99,22
2019,Švedska,25-54,moški,50 - 99,16
2019,Švedska,25-54,ženske,50 - 99,12
2019,Švedska,55-74,moški,50 - 99,22
2019,Švedska,55-74,ženske,50 - 99,21
2019,EU28,skupaj,skupaj,100 - 499 ,42
2019,EU28,16-24,skupaj,100 - 499 ,37
2019,EU28,25-54,skupaj,100 - 499 ,43
2019,EU28,55-74,skupaj,100 - 499 ,43
2019,EU28,16-24,moški,100 - 499 ,38
2019,EU28,16-24,ženske,100 - 499 ,36
2019,EU28,25-54,moški,100 - 499 ,42
2019,EU28,25-54,ženske,100 - 499 ,44
2019,EU28,55-74,moški,100 - 499 ,41
2019,EU28,55-74,ženske,100 - 499 ,44
2019,Belgija,skupaj,skupaj,100 - 499 ,48
2019,Belgija,16-24,skupaj,100 - 499 ,46
2019,Belgija,25-54,skupaj,100 - 499 ,48
2019,Belgija,55-74,skupaj,100 - 499 ,47
2019,Belgija,16-24,moški,100 - 499 ,43
2019,Belgija,16-24,ženske,100 - 499 ,50
2019,Belgija,25-54,moški,100 - 499 ,46
2019,Belgija,25-54,ženske,100 - 499 ,51
2019,Belgija,55-74,moški,100 - 499 ,47
2019,Belgija,55-74,ženske,100 - 499 ,48
2019,Bolgarija,skupaj,skupaj,100 - 499 ,22
2019,Bolgarija,16-24,skupaj,100 - 499 ,15
2019,Bolgarija,25-54,skupaj,100 - 499 ,24
2019,Bolgarija,55-74,skupaj,100 - 499 ,26
2019,Bolgarija,16-24,moški,100 - 499 ,20
2019,Bolgarija,16-24,ženske,100 - 499 ,11
2019,Bolgarija,25-54,moški,100 - 499 ,29
2019,Bolgarija,25-54,ženske,100 - 499 ,20
2019,Bolgarija,55-74,moški,100 - 499 ,38
2019,Bolgarija,55-74,ženske,100 - 499 ,16
2019,Češka,skupaj,skupaj,100 - 499 ,54
2019,Češka,16-24,skupaj,100 - 499 ,44
2019,Češka,25-54,skupaj,100 - 499 ,57
2019,Češka,55-74,skupaj,100 - 499 ,53
2019,Češka,16-24,moški,100 - 499 ,46
2019,Češka,16-24,ženske,100 - 499 ,42
2019,Češka,25-54,moški,100 - 499 ,56
2019,Češka,25-54,ženske,100 - 499 ,57
2019,Češka,55-74,moški,100 - 499 ,52
2019,Češka,55-74,ženske,100 - 499 ,55
2019,Danska,skupaj,skupaj,100 - 499 ,39
2019,Danska,16-24,skupaj,100 - 499 ,43
2019,Danska,25-54,skupaj,100 - 499 ,38
2019,Danska,55-74,skupaj,100 - 499 ,39
2019,Danska,16-24,moški,100 - 499 ,45
2019,Danska,16-24,ženske,100 - 499 ,42
2019,Danska,25-54,moški,100 - 499 ,37
2019,Danska,25-54,ženske,100 - 499 ,39
2019,Danska,55-74,moški,100 - 499 ,38
2019,Danska,55-74,ženske,100 - 499 ,40
2019,Nemčija,skupaj,skupaj,100 - 499 ,48
2019,Nemčija,16-24,skupaj,100 - 499 ,40
2019,Nemčija,25-54,skupaj,100 - 499 ,50
2019,Nemčija,55-74,skupaj,100 - 499 ,47
2019,Nemčija,16-24,moški,100 - 499 ,39
2019,Nemčija,16-24,ženske,100 - 499 ,41
2019,Nemčija,25-54,moški,100 - 499 ,48
2019,Nemčija,25-54,ženske,100 - 499 ,53
2019,Nemčija,55-74,moški,100 - 499 ,46
2019,Nemčija,55-74,ženske,100 - 499 ,48
2019,Estonija,skupaj,skupaj,100 - 499 ,44
2019,Estonija,16-24,skupaj,100 - 499 ,45
2019,Estonija,25-54,skupaj,100 - 499 ,42
2019,Estonija,55-74,skupaj,100 - 499 ,50
2019,Estonija,16-24,moški,100 - 499 ,45
2019,Estonija,16-24,ženske,100 - 499 ,46
2019,Estonija,25-54,moški,100 - 499 ,39
2019,Estonija,25-54,ženske,100 - 499 ,45
2019,Estonija,55-74,moški,100 - 499 ,49
2019,Estonija,55-74,ženske,100 - 499 ,51
2019,Irska,skupaj,skupaj,100 - 499 ,42
2019,Irska,16-24,skupaj,100 - 499 ,38
2019,Irska,25-54,skupaj,100 - 499 ,44
2019,Irska,55-74,skupaj,100 - 499 ,38
2019,Irska,16-24,moški,100 - 499 ,39
2019,Irska,16-24,ženske,100 - 499 ,36
2019,Irska,25-54,moški,100 - 499 ,43
2019,Irska,25-54,ženske,100 - 499 ,46
2019,Irska,55-74,moški,100 - 499 ,37
2019,Irska,55-74,ženske,100 - 499 ,38
2019,Grčija,skupaj,skupaj,100 - 499 ,40
2019,Grčija,16-24,skupaj,100 - 499 ,35
2019,Grčija,25-54,skupaj,100 - 499 ,42
2019,Grčija,55-74,skupaj,100 - 499 ,38
2019,Grčija,16-24,moški,100 - 499 ,39
2019,Grčija,16-24,ženske,100 - 499 ,30
2019,Grčija,25-54,moški,100 - 499 ,45
2019,Grčija,25-54,ženske,100 - 499 ,40
2019,Grčija,55-74,moški,100 - 499 ,35
2019,Grčija,55-74,ženske,100 - 499 ,41
2019,Španija,skupaj,skupaj,100 - 499 ,34
2019,Španija,16-24,skupaj,100 - 499 ,27
2019,Španija,25-54,skupaj,100 - 499 ,34
2019,Španija,55-74,skupaj,100 - 499 ,37
2019,Španija,16-24,moški,100 - 499 ,26
2019,Španija,16-24,ženske,100 - 499 ,28
2019,Španija,25-54,moški,100 - 499 ,35
2019,Španija,25-54,ženske,100 - 499 ,33
2019,Španija,55-74,moški,100 - 499 ,36
2019,Španija,55-74,ženske,100 - 499 ,37
2019,Francija,skupaj,skupaj,100 - 499 ,41
2019,Francija,16-24,skupaj,100 - 499 ,36
2019,Francija,25-54,skupaj,100 - 499 ,42
2019,Francija,55-74,skupaj,100 - 499 ,40
2019,Francija,16-24,moški,100 - 499 ,40
2019,Francija,16-24,ženske,100 - 499 ,33
2019,Francija,25-54,moški,100 - 499 ,43
2019,Francija,25-54,ženske,100 - 499 ,42
2019,Francija,55-74,moški,100 - 499 ,40
2019,Francija,55-74,ženske,100 - 499 ,40
2019,Hrvaška,skupaj,skupaj,100 - 499 ,31
2019,Hrvaška,16-24,skupaj,100 - 499 ,25
2019,Hrvaška,25-54,skupaj,100 - 499 ,31
2019,Hrvaška,55-74,skupaj,100 - 499 ,40
2019,Hrvaška,16-24,moški,100 - 499 ,26
2019,Hrvaška,16-24,ženske,100 - 499 ,25
2019,Hrvaška,25-54,moški,100 - 499 ,31
2019,Hrvaška,25-54,ženske,100 - 499 ,31
2019,Hrvaška,55-74,moški,100 - 499 ,36
2019,Hrvaška,55-74,ženske,100 - 499 ,46
2019,Italija,skupaj,skupaj,100 - 499 ,28
2019,Italija,16-24,skupaj,100 - 499 ,19
2019,Italija,25-54,skupaj,100 - 499 ,29
2019,Italija,55-74,skupaj,100 - 499 ,31
2019,Italija,16-24,moški,100 - 499 ,21
2019,Italija,16-24,ženske,100 - 499 ,17
2019,Italija,25-54,moški,100 - 499 ,30
2019,Italija,25-54,ženske,100 - 499 ,27
2019,Italija,55-74,moški,100 - 499 ,31
2019,Italija,55-74,ženske,100 - 499 ,30
2019,Ciper,skupaj,skupaj,100 - 499 ,39
2019,Ciper,16-24,skupaj,100 - 499 ,32
2019,Ciper,25-54,skupaj,100 - 499 ,41
2019,Ciper,55-74,skupaj,100 - 499 ,39
2019,Ciper,16-24,moški,100 - 499 ,28
2019,Ciper,16-24,ženske,100 - 499 ,36
2019,Ciper,25-54,moški,100 - 499 ,42
2019,Ciper,25-54,ženske,100 - 499 ,40
2019,Ciper,55-74,moški,100 - 499 ,35
2019,Ciper,55-74,ženske,100 - 499 ,45
2019,Latvija,skupaj,skupaj,100 - 499 ,22
2019,Latvija,16-24,skupaj,100 - 499 ,18
2019,Latvija,25-54,skupaj,100 - 499 ,23
2019,Latvija,55-74,skupaj,100 - 499 ,20
2019,Latvija,16-24,moški,100 - 499 ,21
2019,Latvija,16-24,ženske,100 - 499 ,15
2019,Latvija,25-54,moški,100 - 499 ,26
2019,Latvija,25-54,ženske,100 - 499 ,21
2019,Latvija,55-74,moški,100 - 499 ,19
2019,Latvija,55-74,ženske,100 - 499 ,21
2019,Litva,skupaj,skupaj,100 - 499 ,36
2019,Litva,16-24,skupaj,100 - 499 ,29
2019,Litva,25-54,skupaj,100 - 499 ,38
2019,Litva,55-74,skupaj,100 - 499 ,32
2019,Litva,16-24,moški,100 - 499 ,36
2019,Litva,16-24,ženske,100 - 499 ,23
2019,Litva,25-54,moški,100 - 499 ,39
2019,Litva,25-54,ženske,100 - 499 ,38
2019,Litva,55-74,moški,100 - 499 ,35
2019,Litva,55-74,ženske,100 - 499 ,30
2019,Luksemburg,skupaj,skupaj,100 - 499 ,38
2019,Luksemburg,16-24,skupaj,100 - 499 ,36
2019,Luksemburg,25-54,skupaj,100 - 499 ,36
2019,Luksemburg,55-74,skupaj,100 - 499 ,47
2019,Luksemburg,16-24,moški,100 - 499 ,39
2019,Luksemburg,16-24,ženske,100 - 499 ,34
2019,Luksemburg,25-54,moški,100 - 499 ,32
2019,Luksemburg,25-54,ženske,100 - 499 ,42
2019,Luksemburg,55-74,moški,100 - 499 ,46
2019,Luksemburg,55-74,ženske,100 - 499 ,48
2019,Madžarska,skupaj,skupaj,100 - 499 ,38
2019,Madžarska,16-24,skupaj,100 - 499 ,29
2019,Madžarska,25-54,skupaj,100 - 499 ,40
2019,Madžarska,55-74,skupaj,100 - 499 ,38
2019,Madžarska,16-24,moški,100 - 499 ,31
2019,Madžarska,16-24,ženske,100 - 499 ,27
2019,Madžarska,25-54,moški,100 - 499 ,44
2019,Madžarska,25-54,ženske,100 - 499 ,35
2019,Madžarska,55-74,moški,100 - 499 ,43
2019,Madžarska,55-74,ženske,100 - 499 ,33
2019,Malta,skupaj,skupaj,100 - 499 ,33
2019,Malta,16-24,skupaj,100 - 499 ,33
2019,Malta,25-54,skupaj,100 - 499 ,34
2019,Malta,55-74,skupaj,100 - 499 ,29
2019,Malta,16-24,moški,100 - 499 ,36
2019,Malta,16-24,ženske,100 - 499 ,29
2019,Malta,25-54,moški,100 - 499 ,34
2019,Malta,25-54,ženske,100 - 499 ,34
2019,Malta,55-74,moški,100 - 499 ,35
2019,Malta,55-74,ženske,100 - 499 ,20
2019,Nizozemska,skupaj,skupaj,100 - 499 ,41
2019,Nizozemska,16-24,skupaj,100 - 499 ,42
2019,Nizozemska,25-54,skupaj,100 - 499 ,41
2019,Nizozemska,55-74,skupaj,100 - 499 ,38
2019,Nizozemska,16-24,moški,100 - 499 ,44
2019,Nizozemska,16-24,ženske,100 - 499 ,41
2019,Nizozemska,25-54,moški,100 - 499 ,40
2019,Nizozemska,25-54,ženske,100 - 499 ,42
2019,Nizozemska,55-74,moški,100 - 499 ,39
2019,Nizozemska,55-74,ženske,100 - 499 ,37
2019,Avstrija,skupaj,skupaj,100 - 499 ,56
2019,Avstrija,16-24,skupaj,100 - 499 ,58
2019,Avstrija,25-54,skupaj,100 - 499 ,55
2019,Avstrija,55-74,skupaj,100 - 499 ,53
2019,Avstrija,16-24,moški,100 - 499 ,49
2019,Avstrija,16-24,ženske,100 - 499 ,67
2019,Avstrija,25-54,moški,100 - 499 ,53
2019,Avstrija,25-54,ženske,100 - 499 ,58
2019,Avstrija,55-74,moški,100 - 499 ,50
2019,Avstrija,55-74,ženske,100 - 499 ,58
2019,Poljska,skupaj,skupaj,100 - 499 ,44
2019,Poljska,16-24,skupaj,100 - 499 ,29
2019,Poljska,25-54,skupaj,100 - 499 ,47
2019,Poljska,55-74,skupaj,100 - 499 ,44
2019,Poljska,16-24,moški,100 - 499 ,32
2019,Poljska,16-24,ženske,100 - 499 ,25
2019,Poljska,25-54,moški,100 - 499 ,49
2019,Poljska,25-54,ženske,100 - 499 ,45
2019,Poljska,55-74,moški,100 - 499 ,45
2019,Poljska,55-74,ženske,100 - 499 ,42
2019,Portugalska,skupaj,skupaj,100 - 499 ,24
2019,Portugalska,16-24,skupaj,100 - 499 ,19
2019,Portugalska,25-54,skupaj,100 - 499 ,26
2019,Portugalska,55-74,skupaj,100 - 499 ,24
2019,Portugalska,16-24,moški,100 - 499 ,26
2019,Portugalska,16-24,ženske,100 - 499 ,9
2019,Portugalska,25-54,moški,100 - 499 ,28
2019,Portugalska,25-54,ženske,100 - 499 ,23
2019,Portugalska,55-74,moški,100 - 499 ,24
2019,Portugalska,55-74,ženske,100 - 499 ,25
2019,Romunija,skupaj,skupaj,100 - 499 ,36
2019,Romunija,16-24,skupaj,100 - 499 ,25
2019,Romunija,25-54,skupaj,100 - 499 ,41
2019,Romunija,55-74,skupaj,100 - 499 ,29
2019,Romunija,16-24,moški,100 - 499 ,29
2019,Romunija,16-24,ženske,100 - 499 ,20
2019,Romunija,25-54,moški,100 - 499 ,46
2019,Romunija,25-54,ženske,100 - 499 ,35
2019,Romunija,55-74,moški,100 - 499 ,33
2019,Romunija,55-74,ženske,100 - 499 ,24
2019,Slovenija,skupaj,skupaj,100 - 499 ,30
2019,Slovenija,16-24,skupaj,100 - 499 ,25
2019,Slovenija,25-54,skupaj,100 - 499 ,33
2019,Slovenija,55-74,skupaj,100 - 499 ,22
2019,Slovenija,16-24,moški,100 - 499 ,18
2019,Slovenija,16-24,ženske,100 - 499 ,32
2019,Slovenija,25-54,moški,100 - 499 ,36
2019,Slovenija,25-54,ženske,100 - 499 ,29
2019,Slovenija,55-74,moški,100 - 499 ,27
2019,Slovenija,55-74,ženske,100 - 499 ,16
2019,Slovaška,skupaj,skupaj,100 - 499 ,37
2019,Slovaška,16-24,skupaj,100 - 499 ,31
2019,Slovaška,25-54,skupaj,100 - 499 ,39
2019,Slovaška,55-74,skupaj,100 - 499 ,38
2019,Slovaška,16-24,moški,100 - 499 ,34
2019,Slovaška,16-24,ženske,100 - 499 ,28
2019,Slovaška,25-54,moški,100 - 499 ,41
2019,Slovaška,25-54,ženske,100 - 499 ,37
2019,Slovaška,55-74,moški,100 - 499 ,33
2019,Slovaška,55-74,ženske,100 - 499 ,43
2019,Finska,skupaj,skupaj,100 - 499 ,46
2019,Finska,16-24,skupaj,100 - 499 ,51
2019,Finska,25-54,skupaj,100 - 499 ,46
2019,Finska,55-74,skupaj,100 - 499 ,42
2019,Finska,16-24,moški,100 - 499 ,55
2019,Finska,16-24,ženske,100 - 499 ,47
2019,Finska,25-54,moški,100 - 499 ,43
2019,Finska,25-54,ženske,100 - 499 ,50
2019,Finska,55-74,moški,100 - 499 ,39
2019,Finska,55-74,ženske,100 - 499 ,45
2019,Švedska,skupaj,skupaj,100 - 499 ,42
2019,Švedska,16-24,skupaj,100 - 499 ,48
2019,Švedska,25-54,skupaj,100 - 499 ,41
2019,Švedska,55-74,skupaj,100 - 499 ,42
2019,Švedska,16-24,moški,100 - 499 ,39
